publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Race/Ethnicity: Multidisciplinary Global Contexts","1935-8644","1935-8652",2007-01-01,1,1,,,,"http://muse.jhu.edu/journals/race_ethnicity",,"","","","","Indiana University Press"
"Radical Teacher","0191-4847","1941-0832",2008-01-01,81,,,,,"http://muse.jhu.edu/journals/radical_teacher",,"","","","","University of Illinois Press"
"Red Cedar Review","0034-1967","1554-6721",2003-01-01,38,,,,,"http://muse.jhu.edu/journals/red_cedar_review",,"","","","","Michigan State University Press"
"Region: Regional Studies of Russia, Eastern Europe, and Central Asia","","2165-0659",2012-01-01,1,1,,,,"http://muse.jhu.edu/journals/region",,"","","","","Slavica Publishers"
"Register of the Kentucky Historical Society","0023-0243","2161-0355",2010-01-01,108,,,,,"http://muse.jhu.edu/journals/register_of_the_kentucky_historical_society",,"","","","","Kentucky Historical Society"
"Renaissance Drama","0486-3739","2164-3415",2010-01-01,38,,,,,"http://muse.jhu.edu/journals/renaissance_drama",,"","","","","Northwestern University Press"
"Resources for American Literary Study","0048-7384","1529-1502",1999-01-01,25,2,2001-01-01,27,2,"http://muse.jhu.edu/journals/resources_for_american_literary_study",,"","","","","Penn State University Press"
"Reviews in American History","0048-7511","1080-6628",1995-01-01,23,1,,,,"http://muse.jhu.edu/journals/reviews_in_american_history",,"","","","","The Johns Hopkins University Press"
"Revista de Estudios Hispánicos","0034-818X","2164-9308",2012-01-01,46,1,,,,"http://muse.jhu.edu/journals/revista_de_estudios_hispanicos",,"","","","","Washington University in St. Louis"
"Revista Hispánica Moderna","0034-9593","1944-6446",2007-01-01,60,1,,,,"http://muse.jhu.edu/journals/revista_hispanica_moderna",,"","","","","University of Pennsylvania Press"
"River Teeth: A Journal of Nonfiction Narrative","1544-1849","1548-3339",2003-01-01,5,1,,,,"http://muse.jhu.edu/journals/river_teeth",,"","","","","Ashland University"
"Rocky Mountain Review","1948-2825","1948-2833",2011-01-01,65,1,,,,"http://muse.jhu.edu/journals/rocky_mountain_review",,"","","","","Rocky Mountain Modern Language Association"
"Romance Notes","0035-7995","2165-7599",2010-01-01,50,1,,,,"http://muse.jhu.edu/journals/romance_notes",,"","","","","The Department of Romance Languages and Literatures, The University of North Carolina at Chapel Hill"
"Romani Studies","1528-0748","1757-2274",2009-01-01,19,1,,,,"http://muse.jhu.edu/journals/romani_studies",,"","","","","Liverpool University Press"
"Scandinavian Studies","0036-5637","2163-8195",2011-01-01,83,1,,,,"http://muse.jhu.edu/journals/scandinavian_studies",,"","","","","Society for the Advancement of Scandinavian Study"
"Science Fiction Film and Television","1754-3770","1754-3789",2008-01-01,1,1,,,,"http://muse.jhu.edu/journals/science_fiction_film_and_television",,"","","","","Liverpool University Press"
"The Scriblerian and the Kit-Cats","0022-6862","2165-0624",2011-01-01,44,1,,,,"http://muse.jhu.edu/journals/the_scriblerian_and_the_kit-cats",,"","","","","The Scriblerian and the Kit-Cats"
"Serbian Studies: Journal of the North American Society for Serbian Studies","0742-3330","1941-9511",2006-01-01,20,1,,,,"http://muse.jhu.edu/journals/serbian_studies",,"","","","","Slavica Publishers"
"Sewanee Review","0037-3052","1934-421X",2007-01-01,115,1,,,,"http://muse.jhu.edu/journals/sewanee_review",,"","","","","The Johns Hopkins University Press"
"Shofar: An Interdisciplinary Journal of Jewish Studies","0882-8539","1534-5165",2001-01-01,19,3,,,,"http://muse.jhu.edu/journals/shofar",,"","","","","Purdue University Press"
"Sign Language Studies","0302-1475","1533-6263",2000-01-01,1,1,,,,"http://muse.jhu.edu/journals/sign_language_studies",,"","","","","Gallaudet University Press"
"Sirena: poesia, arte y critica","1548-6400","1554-7655",2005-01-01,,1,,,,"http://muse.jhu.edu/journals/sirena_poesia_arte_y_critica",,"","","","","The Johns Hopkins University Press"
"Soundings: An Interdisciplinary Journal","0038-1861","2161-6302",2012-01-01,95,1,,,,"http://muse.jhu.edu/journals/soundings",,"","","","","Penn State University Press"
"Southeast Asian Affairs","0377-5437","1793-9135",,20,3,,,,"http://muse.jhu.edu/journals/southeast_asian_affairs",,"","","","","Institute of Southeast Asian Studies"
"Southern Cultures","1068-8218","1534-1488",1993-01-01,,,,,,"http://muse.jhu.edu/journals/southern_cultures",,"","","","","The University of North Carolina Press"
"Southwestern Historical Quarterly","0038-478X","1558-9560",2006-01-01,110,1,,,,"http://muse.jhu.edu/journals/southwestern_historical_quarterly",,"","","","","Texas State Historical Association"
"Spectrum: A Journal on Black Men","2162-3244","2162-3252",2012-01-01,1,1,,,,"http://muse.jhu.edu/journals/spectrum",,"","","","","Indiana University Press"
"Steinbeck Studies","0898-7734","1551-6903",2004-01-01,15,1,2005-01-01,16,,"http://muse.jhu.edu/journals/steinbeck_studies",,"","","","","The Martha Heasley Cox Center for Steinbeck Studies"
"StoryWorlds: A Journal of Narrative Studies","1946-2204","2156-7204",2009-01-01,1,,,,,"http://muse.jhu.edu/journals/storyworlds",,"","","","","University of Nebraska Press"
"Studies in American Naturalism","1931-2555","1944-6519",2009-01-01,4,1,,,,"http://muse.jhu.edu/journals/studies_in_american_naturalism",,"","","","","University of Nebraska Press"
"Studies in the Literary Imagination","0039-3819","",2011-01-01,44,1,,,,"http://muse.jhu.edu/journals/studies_in_the_literary_imagination",,"","","","","Department of English, Georgia State University"
"Studies in the Novel","0039-3827","1934-1512",2008-01-01,40,1,,,,"http://muse.jhu.edu/journals/studies_in_the_novel",,"","","","","University of North Texas"
"Syllecta Classica","1040-3612","2160-5157",2009-01-01,20,,,,,"http://muse.jhu.edu/journals/syllecta_classica",,"","","","","Department of Classics, University of Iowa"
"Tenso","0890-3352","1944-0146",1985-01-01,1, 1-2,,,,"http://muse.jhu.edu/journals/tenso",,"","","","","Société Guilhem IX"
"Textual Cultures:  Texts, Contexts, Interpretation","1559-2936","1933-7418",2006-01-01,1,1,,,,"http://muse.jhu.edu/journals/textual_cultures",,"","","","","Indiana University Press"
"Theatre History Studies","0733-2033","",2007-01-01,27,,,,,"http://muse.jhu.edu/journals/theatre_history_studies",,"","","","","The University of Alabama Press"
"Theatre Symposium","1065-4917","",2007-01-01,15,,,,,"http://muse.jhu.edu/journals/theatre_symposium",,"","","","","The University of Alabama Press"
"Theory Into Practice","0040-5841","1543-0421",2003-01-01,42,1,2004-01-01,43,4,"http://muse.jhu.edu/journals/theory_into_practice",,"","","","","Ohio State University College of Education"
"Toronto Journal of Theology","0826-9831","1918-6371",2011-01-01,27,1,,,,"http://muse.jhu.edu/journals/toronto_journal_of_theology",,"","","","","University of Toronto Press"
"Transition","0041-1191","1527-8042",2000-01-01,9, 1-2,2001-01-01,10,4,"http://muse.jhu.edu/journals/transition",,"","","","","Indiana University Press"
"University of Toronto Law Journal","0042-0220","1710-1174",2004-01-01,54,1,,,,"http://muse.jhu.edu/journals/university_of_toronto_law_journal",,"","","","","University of Toronto Press"
"Utopian Studies","1045-991X","2154-9648",2010-01-01,21,1,,,,"http://muse.jhu.edu/journals/utopian_studies",,"","","","","Penn State University Press"
"Victorian Review","0848-1512","",2009-01-01,35,1,,,,"http://muse.jhu.edu/journals/victorian_review",,"","","","","Victorian Studies Association of Western Canada"
"Visual Arts Research","0736-0770","2151-8009",2010-01-01,36,1,,,,"http://muse.jhu.edu/journals/visual_arts_research",,"","","","","University of Illinois Press"
"Wallace Stevens Journal","0148-7132","2160-0570",2011-01-01,35,1,,,,"http://muse.jhu.edu/journals/wallace_stevens_journal",,"","","","","The Johns Hopkins University Press"
"West Virginia History:  A Journal of Regional Studies","0043-325X","1940-5057",2007-01-01,1,1,,,,"http://muse.jhu.edu/journals/west_virginia_history",,"","","","","West Virginia University Press"
"Wide Angle","0160-6840","1086-3354",1996-01-01,18,1,1999-01-01,21,4,"http://muse.jhu.edu/journals/wide_angle",,"","","","","The Johns Hopkins University Press"
"Women in French Studies","1077-825x","",2011-01-01,19,,,,,"http://muse.jhu.edu/journals/women_in_french_studies",,"","","","","Women in French Association"
"Women in German Yearbook: Feminist Studies in German Literature & Culture","1058-7446","1940-512X",1985-01-01,1,,,,,"http://muse.jhu.edu/journals/women_in_german_yearbook",,"","","","","University of Nebraska Press"
"WSQ: Women's Studies Quarterly","0732-1562","1934-1520",2008-01-01,36, 1-2,,,,"http://muse.jhu.edu/journals/wsq",,"","","","","The Feminist Press"
"The Yale Journal of Criticism","0893-5378","1080-6636",1996-01-01,9,1,2005-01-01,18,2,"http://muse.jhu.edu/journals/yale_journal_of_criticism",,"","","","","The Johns Hopkins University Press"
"Information & Culture: A Journal of History","2164-8034","2166-3033",2012-01-01,47,1,,,,"http://muse.jhu.edu/journals/libraries_and_culture",,"","","","Previously:  Libraries & Culture and Libraries & the Cultural Record
","University of Texas Press"
"Libraries and Culture","0894-8631","",2001-01-01,36,1,2006-04-01,41,2,"http://muse.jhu.edu/journals/libraries_and_culture",,"","","","Title changes to Libraries & the Cultural Record then to Information & Culture: A Journal of History","University of Texas Press"
"NWSA Journal","1040-0656","1527-1889",1999-01-01,11,2,2009-01-01,21,3,"http://muse.jhu.edu/journals/feminist_formations",,"","","","Now: Feminist Formations 2010 -","The Johns Hopkins University Press"
"AUDEM: The International Journal of Higher Education and Democracy","2157-8583","2157-8591",2010-01-01,1,,,,,"http://muse.jhu.edu/journals/audem",,"","","","New for 2013","State University of New York Press"
"Cartographica: The International Journal for Geographic Information and Geovisualization","0317-7173","1911-9925",2013-01-01,48,1,,,,"http://muse.jhu.edu/journals/cartographica",,"","","","New for 2013","University of Toronto Press"
"CEA Critic","0007-8069","",2013-01-01,75,1,,,,"http://muse.jhu.edu/journals/cea_critic",,"","","","New for 2013","The Johns Hopkins University Press"
"Ch'ing-shih wen-t'i","0577-9235","",1965-01-01,1,1,1984-01-01,5,2,"http://muse.jhu.edu/journals/late_imperial_china",,"","","","Now: Late Imperial China 1985-","The Johns Hopkins University Press"
"China Review","1680-2012","",,,,,,,"http://muse.jhu.edu/",,"","","","New for 2013 - no content yet",""
"Colorado Review","1046-3348","",,,,,,,"http://muse.jhu.edu",,"","","","New for 2013 - no content yet",""
"Critical Philosophy of Race","2165-8684","2165-8692",2013-01-01,1,1,,,,"http://muse.jhu.edu/journals/critical_philosophy_of_race",,"","","","","Penn State University Press"
"The Edgar Allan Poe Review","2150-0428","2165-2932",,,,,,,"http://muse.jhu.edu/journals/the_edgar_allan_poe_review",,"","","","New for 2013 -content not yet available","Penn State University Press"
"Forum Journal","1536-1012","2325-7296",2012-01-01,27,1,,,,"http://muse.jhu.edu/journals/forum_journal",,"","","","New for 2013",""
"J19: The Journal of Nineteenth-Century Americanists","2166-742X","2166-7438",,,,,,,"http://muse.jhu.edu/journals/the_journal_of_nineteenth_century_americanists",,"","","","New to 2013 - no content available yet","University of Pennsylvania Press"
"Journal of Africana Religions","2165-5405","2165-5413",2013-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_africana_religions",,"","","","New for 2013","Penn State University Press"
"Journal of Austrian Studies","2165-669X","2327-1809",2012-01-01,45,01-Feb,,,,"http://muse.jhu.edu/journals/journal_of_austrian_studies",,"","","","New for 2013","University of Nebraska Press"
"Journal of Eastern Mediterranean Archaeology and Heritage Studies","2166-3548","2166-3556",2013-01-01,1,1,,,,"http://muse.jhu.edu/journals/journal_of_eastern_mediterranean_archaeology_and_heritage_studies",,"","","","New for 2013","Penn State University Press"
"Keats-Shelley Journal","0453-4387","",,,,,,,"http://muse.jhu.edu",,"","","","New for 2013 - content not available",""
"new formations: a journal of culture/theory/politics","0950-2378","",,,,,,,"http://muse.jhu.edu",,"","","","New to 2013 - no content available yet",""
"Palimpsest: A Journal on Women, Gender, and the Black International","2165-1604","",2012-01-01,1,1,,,,"http://muse.jhu.edu/journals/palimpsest",,"","","","","State University of New York Press"
"Performing Arts Journal","0735-8393","1086-3281",1996-01-01,18,1,1997-01-01,19,3,"http://muse.jhu.edu/journals/performing_arts_journal",,"","","","Now: PAJ: A Journal of Performance and Art 1998-","The MIT Press"
"Philippine Studies: Historical and Ethnographic Viewpoints","2244-1093","2244-1638",2012-01-01,60,1,,,,"http://muse.jhu.edu/journals/philippine_studies",,"","","","Previously: Philipine Studies","Ateneo de Manila University"
"Philosophical Topics","0276-2080","",,,,,,,"http://muse.jhu.edu/journals/philosophical_topics",,"","","","New for 2012- no content available yet",""
"Reception: Texts, Readers, Audiences, History","2155-7888","",,,,,,,"http://muse.jhu.edu/journals/reception_texts_readers_audiences_history",,"","","","New to 2013 - no content available yet","Penn State University Press"
"Review of Japanese Culture and Society","0913-4700","",,,,,,,"http://muse.jhu.edu/journals/review_of_japanese_culture_and_society",,"","","","New to 2013 - no content available yet","University of Hawai'i Press"
"SAIS Review","1946-4444","",1981-01-01,1,1,2008-01-01,28,2,"http://muse.jhu.edu/journals/sais_review",,"","","","Now: SAIS Review of International Affairs","The Johns Hopkins University Press"
"Scottish Literary Review","1756-5634","",,,,,,,"http://muse.jhu.edu/journals/scottish_literary_review",,"","","","New to 2013 - no content available yet",""
"Seoul Journal of Korean Studies","1225-0201","",,,,,,,"http://muse.jhu.edu",,"","","","New to 2013 - no content available yet",""
"Soundings: A journal of politics and culture","1362-6620","",,,,,,,"http://muse.jhu.edu",,"","","","New to 2013 - no content available yet",""
"Southern Review","0038-4534","2168-5541",2013-01-01,49,1,,,,"http://muse.jhu.edu/journals/southern_review",,"","","","New to 2013 ",""
"Tampa Review","0896-064X","",,,,,,,"http://muse.jhu.edu/journals/tampa_review",,"","","","New to 2013 - no content available yet",""
"Teaching and Learning Inquiry: The ISSOTL Journal","2167-4779","2167-4787",2013-01-01,1,1,,,,"http://muse.jhu.edu/",,"","","","New to 2013","Indiana University Press"
"Theatre Notebook","0040-5523","",,,,,,,"http://muse.jhu.edu/journals/theatre_notebook",,"","","","New to 2013 - no content available yet",""
"Traditio","0362-1529","2166-5508",2011-01-01,66,,,,,"http://muse.jhu.edu/journals/traditio",,"","","","","Fordham University Press"
"U.S.-Japan Women's Journal","1059-9770","",,,,,,,"http://muse.jhu.edu/journals/us_japan_womens_journal",,"","","","New to 2013 - no content available yet","University of Hawai'i Press"
