publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"The Visual Computer","0178-2789","1432-2315",1997-01-01,13,,,,,"http://www.springerlink.com/content/0178-2789",,"","","","",""
"The VLDB Journal","1066-8888","0949-877X",1997-01-01,6,,,,,"http://www.springerlink.com/content/1066-8888",,"","","","",""
"Theoretical and Applied Climatology","0177-798X","1434-4483",1997-01-01,56,,,,,"http://www.springerlink.com/content/0177-798X",,"","","","",""
"Theoretical and Computational Fluid Dynamics","0935-4964","1432-2250",1997-01-01,9,,,,,"http://www.springerlink.com/content/0935-4964",,"","","","",""
"Theoretical and Experimental Chemistry","0040-5760","1573-935X",1997-01-01,33,,,,,"http://www.springerlink.com/content/0040-5760",,"","","","",""
"Theoretical and Mathematical Physics","0040-5779","1573-9333",1997-01-01,110,,,,,"http://www.springerlink.com/content/0040-5779",,"","","","",""
"Theoretical Chemistry Accounts","1432-881X","1432-2234",1997-01-01,95,,,,,"http://www.springerlink.com/content/1432-881X",,"","","","",""
"Theoretical Ecology","1874-1738","1874-1746",2008-01-01,1,,,,,"http://www.springerlink.com/content/1874-1738",,"","","","",""
"Theoretical Foundations of Chemical Engineering","0040-5795","1608-3431",1997-01-01,31,,,,,"http://www.springerlink.com/content/0040-5795",,"","","","",""
"Theoretical Medicine and Bioethics","1386-7415","1573-1200",1998-01-01,19,,,,,"http://www.springerlink.com/content/1386-7415",,"","","","",""
"Theory and Decision","0040-5833","1573-7187",1997-01-01,42,,,,,"http://www.springerlink.com/content/0040-5833",,"","","","",""
"Theory and Society","0304-2421","1573-7853",1997-01-01,26,,,,,"http://www.springerlink.com/content/0304-2421",,"","","","",""
"Theory of Computing Systems","1432-4350","1433-0490",1997-01-01,30,,,,,"http://www.springerlink.com/content/1432-4350",,"","","","",""
"Topics in Catalysis","1022-5528","1572-9028",1997-01-01,4,,,,,"http://www.springerlink.com/content/1022-5528",,"","","","",""
"Topoi","0167-7411","1572-8749",1997-01-01,16,,,,,"http://www.springerlink.com/content/0167-7411",,"","","","",""
"Transformation Groups","1083-4362","1531-586X",1997-01-01,2,,,,,"http://www.springerlink.com/content/1083-4362",,"","","","",""
"Transgenic Research","0962-8819","1573-9368",1997-01-01,6,,,,,"http://www.springerlink.com/content/0962-8819",,"","","","",""
"Transition Metal Chemistry","0340-4285","1572-901X",1997-01-01,22,,,,,"http://www.springerlink.com/content/0340-4285",,"","","","",""
"Transition Studies Review","1614-4007","1614-4015",2004-01-01,11,,,,,"http://www.springerlink.com/content/1614-4007",,"","","","",""
"Translational Behavioral Medicine","1869-6716","1613-9860",2011-01-01,1,,,,,"http://springerlink.com/content/1869-6716/",,"","","","",""
"Translational Stroke Research","1868-4483","1868-601X",2010-01-01,1,,,,,"http://www.springerlink.com/content/1868-4483",,"","","","",""
"Transport in Porous Media","0169-3913","1573-1634",1997-01-01,26,,,,,"http://www.springerlink.com/content/0169-3913",,"","","","",""
"Transportation","0049-4488","1572-9435",1997-01-01,24,,,,,"http://www.springerlink.com/content/0049-4488",,"","","","",""
"Trauma und Berufskrankheit","1436-6274","1436-6282",1999-01-01,1,,,,,"http://www.springerlink.com/content/1436-6274",,"","","","",""
"Tree Genetics & Genomes","1614-2942","1614-2950",2005-01-01,1,,,,,"http://www.springerlink.com/content/1614-2942",,"","","","",""
"Trees - Structure and Function","0931-1890","1432-2285",1997-01-01,11,,,,,"http://www.springerlink.com/content/0931-1890",,"","","","",""
"Tribology Letters","1023-8883","1573-2711",1997-01-01,3,,,,,"http://www.springerlink.com/content/1023-8883",,"","","","",""
"Tropical Animal Health and Production","0049-4747","1573-7438",1997-01-01,29,,,,,"http://www.springerlink.com/content/0049-4747",,"","","","",""
"Tropical Plant Biology","1935-9756","1935-9764",2008-01-01,1,,,,,"http://www.springerlink.com/content/1935-9756",,"","","","",""
"Ukrainian Mathematical Journal","0041-5995","1573-9376",1997-01-01,49,,,,,"http://www.springerlink.com/content/0041-5995",,"","","","",""
"Universal Access in the Information Society","1615-5289","1615-5297",2001-01-01,1,,,,,"http://www.springerlink.com/content/1615-5289",,"","","","",""
"Urban Ecosystems","1083-8155","1573-1642",1997-01-01,1,,,,,"http://www.springerlink.com/content/1083-8155",,"","","","",""
"Urological Research","0300-5623","1434-0879",1997-01-01,25,,,,,"http://www.springerlink.com/content/0300-5623",,"","","","",""
"User Modeling and User-Adapted Interaction","0924-1868","1573-1391",1997-01-01,7,,,,,"http://www.springerlink.com/content/0924-1868",,"","","","",""
"uwf - UmweltWirtschaftsForum","0943-3481","1432-2293",2007-01-01,15,,,,,"http://www.springerlink.com/content/0943-3481",,"","","","",""
"Vegetation History and Archaeobotany","0939-6314","1617-6278",1997-01-01,6,,,,,"http://www.springerlink.com/content/0939-6314",,"","","","",""
"Veterinary Research Communications","0165-7380","1573-7446",1997-01-01,21,,,,,"http://www.springerlink.com/content/0165-7380",,"","","","",""
"Virchows Archiv","0945-6317","1432-2307",1997-01-01,430,,,,,"http://www.springerlink.com/content/0945-6317",,"","","","",""
"Virtual Reality","1359-4338","1434-9957",1998-01-01,3,,,,,"http://www.springerlink.com/content/1359-4338",,"","","","",""
"Virus Genes","0920-8569","1572-994X",1997-01-01,14,,,,,"http://www.springerlink.com/content/0920-8569",,"","","","",""
"Vocations and Learning","1874-785X","1874-7868",2008-01-01,1,,,,,"http://www.springerlink.com/content/1874-785X",,"","","","",""
"Voluntas: International Journal of Voluntary and Nonprofit Organizations","0957-8765","1573-7888",1997-01-01,8,,,,,"http://www.springerlink.com/content/0957-8765",,"","","","",""
"Waste and Biomass Valorization","1877-2641","1877-265X",2010-01-01,1,,,,,"http://www.springerlink.com/content/1877-2641",,"","","","",""
"Water Quality, Exposure and Health","1876-1658","1876-1666",2009-01-01,1,,,,,"http://www.springerlink.com/content/1876-1658",,"","","","",""
"Water Resources","0097-8078","1608-344X",1997-01-01,24,,,,,"http://www.springerlink.com/content/0097-8078",,"","","","",""
"Water Resources Management","0920-4741","1573-1650",1997-01-01,11,,,,,"http://www.springerlink.com/content/0920-4741",,"","","","",""
"Water, Air, & Soil Pollution","0049-6979","1573-2932",1997-01-01,93,,,,,"http://www.springerlink.com/content/0049-6979",,"","","","",""
"Wetlands Ecology and Management","0923-4861","1572-9834",1997-01-01,5,,,,,"http://www.springerlink.com/content/0923-4861",,"","","","",""
"Wiener Klinische Wochenschrift","0043-5325","1613-7671",1997-01-01,109,,,,,"http://www.springerlink.com/content/0043-5325",,"","","","",""
"Wiener klinische Wochenschrift Education","1863-3579","1863-3765",2006-01-01,1,,,,,"http://www.springerlink.com/content/1863-3579",,"","","","",""
"Wiener Klinisches Magazin","1869-1757","1613-7817",2009-01-01,12,,,,,"http://www.springerlink.com/content/1869-1757",,"","","","",""
"Wireless Networks","1022-0038","1572-8196",1997-01-01,3,,,,,"http://www.springerlink.com/content/1022-0038",,"","","","",""
"Wireless Personal Communications","0929-6212","1572-834X",1997-01-01,4,,,,,"http://www.springerlink.com/content/0929-6212",,"","","","",""
"Wirtschaftsdienst","0043-6275","1613-978X",2005-01-01,85,,,,,"http://www.springerlink.com/content/0043-6275",,"","","","",""
"WMW Wiener Medizinische Wochenschrift","0043-5341","1563-258X",2003-01-01,153,,,,,"http://www.springerlink.com/content/0043-5341",,"","","","",""
"wohnrechtliche blätter: wobl","0933-2766","1613-7647",2007-01-01,20,,,,,"http://www.springerlink.com/content/0933-2766",,"","","","",""
"Wood Science and Technology","0043-7719","1432-5225",1997-01-01,31,,,,,"http://www.springerlink.com/content/0043-7719",,"","","","",""
"World Journal of Microbiology and Biotechnology","0959-3993","1573-0972",1997-01-01,13,,,,,"http://www.springerlink.com/content/0959-3993",,"","","","",""
"World Journal of Surgery","0364-2313","1432-2323",1997-01-01,21,,,,,"http://www.springerlink.com/content/0364-2313",,"","","","",""
"World Journal of Urology","0724-4983","1433-8726",1997-01-01,15,,,,,"http://www.springerlink.com/content/0724-4983",,"","","","",""
"World Wide Web","1386-145X","1573-1413",1998-01-01,1,,,,,"http://www.springerlink.com/content/1386-145X",,"","","","",""
"Zeitschrift für Angewandte Mathematik und Physik (ZAMP)","0044-2275","1420-9039",1997-01-01,48,,,,,"http://www.springerlink.com/content/0044-2275",,"","","","",""
"Zeitschrift für Betriebswirtschaft","0044-2372","1861-8928",2006-01-01,76,,,,,"http://www.springerlink.com/content/0044-2372",,"","","","",""
"Zeitschrift für Bildungsforschung","2190-6890","2190-6904",2011-01-01,1,,,,,"http://springerlink.com/content/2190-6904/",,"","","","",""
"Zeitschrift für Epileptologie","1617-6782","1610-0646",2003-01-01,16,,,,,"http://www.springerlink.com/content/1617-6782",,"","","","",""
"Zeitschrift für Europäisches Unternehmens- und Verbraucherrecht","2191-3412","2191-3420",2012-01-01,1,1,,,,"http://www.springerlink.com/content/2191-3412",,"","","","",""
"Zeitschrift für Gerontologie und Geriatrie","0948-6704","1435-1269",1997-01-01,30,,,,,"http://www.springerlink.com/content/0948-6704",,"","","","",""
"Zeitschrift für Herz-, Thorax- und Gefäßchirurgie","0930-9225","1435-1277",1997-01-01,11,,,,,"http://www.springerlink.com/content/0930-9225",,"","","","",""
"Zeitschrift für Hochschulrecht, Hochschulmanagement und Hochschulpolitik: zfhr","1617-7126","1613-7655",2007-01-01,6,,,,,"http://www.springerlink.com/content/1617-7126",,"","","","",""
"Zeitschrift für öffentliches Recht","0948-4396","1613-7663",2007-01-01,62,,,,,"http://www.springerlink.com/content/0948-4396",,"","","","",""
"Zeitschrift für Rheumatologie","0340-1855","1435-1250",1997-01-01,56,,,,,"http://www.springerlink.com/content/0340-1855",,"","","","",""
"Zoomorphology","0720-213X","1432-234X",1997-01-01,117,,,,,"http://www.springerlink.com/content/0720-213X",,"","","","",""
"AAPS PharmSciTech","","1530-9932",2000-01-01,1,,,,,"http://www.springerlink.com/content/1530-9932",,"","","","",""
"Abhandlungen aus dem Mathematischen Seminar der Universität Hamburg","0025-5858","1865-8784",1997-01-01,67,,,,,"http://www.springerlink.com/content/0025-5858",,"","","","",""
"Academic Questions","0895-4852","1936-4709",1997-01-01,11,,,,,"http://www.springerlink.com/content/0895-4852",,"","","","",""
"Acoustical Physics","1063-7710","1562-6865",2000-01-01,46,,,,,"http://www.springerlink.com/content/1063-7710",,"","","","",""
"Acta Analytica","0353-5150","1874-6349",2002-01-01,17,,,,,"http://www.springerlink.com/content/0353-5150",,"","","","",""
"Acta Geophysica","1895-6572","1895-7455",2006-01-01,54,,,,,"http://www.springerlink.com/content/1895-6572",,"","","","",""
"Acta Mathematica","0001-5962","1871-2509",1997-01-01,178,,,,,"http://www.springerlink.com/content/0001-5962",,"","","","",""
"Acta Mathematica Sinica","1439-8516","1439-7617",1997-01-01,13,,,,,"http://www.springerlink.com/content/1439-8516",,"","","","",""
"Acta Mathematicae Applicatae Sinica (English Series)","0168-9673","1618-3932",1997-01-01,13,,,,,"http://www.springerlink.com/content/0168-9673",,"","","","",""
"Acta Mechanica Sinica","0567-7718","1614-3116",1997-01-01,13,,,,,"http://www.springerlink.com/content/0567-7718",,"","","","",""
"Acta Meteorologica Sinica","0894-0525","",2011-01-01,25,,,,,"http://www.springerlink.com/content/0894-0525/",,"","","","",""
"Acta Neurologica Belgica","0300-9009","2240-2993",2012-01-01,112,,,,,"http://www.springerlink.com/content/0300-9009/",,"","","","",""
"Acta Oceanologica Sinica","0253-505X","1869-1099",2010-01-01,29,,,,,"http://www.springerlink.com/content/0253-505X",,"","","","",""
"Acta Parasitologica","1230-2821","1896-1851",2006-01-01,51,,,,,"http://www.springerlink.com/content/1230-2821",,"","","","",""
"Acta Physiologiae Plantarum","0137-5881","1861-1664",1997-01-01,19,,,,,"http://www.springerlink.com/content/0137-5881",,"","","","",""
"Acta Theriologica","0001-7051","2190-3743",2001-01-01,46,,,,,"http://www.springerlink.com/content/0001-7051/",,"","","","",""
"Advances in Applied Clifford Algebras","0188-7009","1661-4909",1997-01-01,7,,,,,"http://www.springerlink.com/content/0188-7009",,"","","","",""
"Advances in Atmospheric Sciences","0256-1530","1861-9533",1997-01-01,14,,,,,"http://www.springerlink.com/content/0256-1530",,"","","","",""
"Advances in Therapy","0741-238X","1865-8652",2000-01-01,17,,,,,"http://www.springerlink.com/content/0741-238X",,"","","","",""
"African Journal of Urology","1110-5704","1961-9987",2008-01-01,1,,,,,"http://www.springerlink.com/content/1110-5704",,"","","","",""
"Afrika Matematica","1012-9405","2190-7668",2011-01-01,22,,,,,"http://www.springerlink.com/content/1012-9405/",,"","","","",""
"Ageing International","0163-5158","1936-606X",1997-01-01,24,,,,,"http://www.springerlink.com/content/0163-5158",,"","","","",""
"Agronomy for Sustainable Development","1774-0746","1773-0155",2007-01-01,27,,,,,"http://www.springerlink.com/content/1774-0746/",,"","","","",""
"Air Quality, Atmosphere & Health","1873-9318","1873-9326",2008-01-01,1,,,,,"http://www.springerlink.com/content/1873-9318",,"","","","",""
"AMBIO:  A Journal of the Human Environment","0044-7447","",2010-01-01,39,,,,,"http://www.springerlink.com/content/0044-7447",,"","","","","Royal Swedish Academy of Sciences"
"American Journal of Criminal Justice","1066-2316","1936-1351",1997-01-01,22,,,,,"http://www.springerlink.com/content/1066-2316",,"","","","",""
"American Journal of Potato Research","1099-209X","1874-9380",1997-01-01,74,,,,,"http://www.springerlink.com/content/1099-209X",,"","","","",""
"AMS Review","1869-814X","1869-8182",2011-01-01,1,,,,,"http://www.springerlink.com/content/1869-814x/",,"","","","",""
"Anatomical Science International","1447-6959","1447-073X",2002-01-01,77,,,,,"http://www.springerlink.com/content/1447-6959",,"","","","",""
"Andrologie","1166-2654","1760-5377",1997-01-01,7,,,,,"http://www.springerlink.com/content/1166-2654",,"","","","",""
"Annali dell'Universita di Ferrara","0430-3202","1827-1510",1997-01-01,43,,,,,"http://www.springerlink.com/content/0430-3202",,"","","","",""
"Annals of Behavioral Medicine","0883-6612","1532-4796",1997-01-01,19,,,,,"http://www.springerlink.com/content/0883-6612",,"","","","",""
"Annals of Dyslexia","0736-9387","1934-7243",1997-01-01,47,,,,,"http://www.springerlink.com/content/0736-9387",,"","","","",""
"Annals of Forest Science","1286-4560","1297-966X",2007-01-01,64,,,,,"http://www.springerlink.com/content/1286-4560/",,"","","","",""
"Annals of Microbiology","1590-4261","1869-2044",2006-01-01,56,,,,,"http://www.springerlink.com/content/1590-4261",,"","","","",""
"Annals of Nuclear Medicine","0914-7187","1864-6433",1997-01-01,11,,,,,"http://www.springerlink.com/content/0914-7187",,"","","","",""
"Annals of Telecommunications","0003-4347","1958-9395",1997-01-01,52,,,,,"http://www.springerlink.com/content/0003-4347",,"","","","",""
"Apidologie","0044-8435","1297-9678",2007-01-01,38,,,,,"http://www.springerlink.com/content/0044-8435/",,"","","","",""
"Applied Biochemistry and Biotechnology","0273-2289","1599-0291",1997-01-01,62,,,,,"http://www.springerlink.com/content/0273-2289",,"","","","",""
"Applied Entomology and Zoology","0003-6862","1347-605X",2011-01-01,46,,,,,"http://www.springerlink.com/content/0003-6862/",,"","","","",""
"Applied Geomatics","","1866-928X",2009-01-01,1,,,,,"http://www.springerlink.com/content/1866-9298/",,"","","","",""
"Applied Geophysics","1672-7975","1993-0658",2004-01-01,1,,,,,"http://www.springerlink.com/content/1672-7975",,"","","","",""
"Applied Mathematics - A Journal of Chinese Universities","1005-1031","1993-0445",1997-01-01,12,,,,,"http://www.springerlink.com/content/1005-1031",,"","","","",""
"Applied Mathematics and Mechanics","0253-4827","1573-2754",1997-01-01,18,,,,,"http://www.springerlink.com/content/0253-4827",,"","","","",""
"Applied Solar Energy","0003-701X","1934-9424",2007-01-01,43,,,,,"http://www.springerlink.com/content/0003-701X",,"","","","",""
"Arabian Journal for Science and Engineering","1319-8025","",2011-01-01,36,,,,,"http://www.springerlink.com/content/1319-8025/",,"","","","",""
"CSI Transactions on ICT","2277-9078","2277-9086",2011-01-01,,,,,,"http://www.springerlink.com/content/2277-9078",,"","","","",""
"Archaeological and Anthropological Sciences","1866-9557","1866-9565",2009-01-01,1,,,,,"http://www.springerlink.com/content/1866-9557",,"","","","",""
"Archaeologies","1555-8622","1935-3987",2005-01-01,1,,,,,"http://www.springerlink.com/content/1555-8622",,"","","","",""
"Archives of Computational Methods in Engineering","1134-3060","1886-1784",1997-01-01,4,,,,,"http://www.springerlink.com/content/1134-3060",,"","","","",""
"Archives of Osteoporosis","1862-3522","1862-3514",2006-01-01,1,,,,,"http://www.springerlink.com/content/1862-3522",,"","","","",""
"Archives of Pharmacal Research","0253-6269","1976-3786",1997-01-01,20,,,,,"http://www.springerlink.com/content/0253-6269",,"","","","",""
"Archivum Immunologiae et Therapiae Experimentalis","0004-069X","1661-4917",2006-01-01,54,,,,,"http://www.springerlink.com/content/0004-069X",,"","","","",""
"ArgoSpine News & Journal","1957-7729","1957-7737",2007-01-01,15,,,,,"http://www.springerlink.com/content/1957-7729",,"","","","",""
"Arkiv för Matematik","0004-2080","1871-2487",1997-01-01,35,,,,,"http://www.springerlink.com/content/0004-2080",,"","","","",""
"Asia Pacific Education Review","1598-1037","1876-407X",2000-01-01,1,,,,,"http://www.springerlink.com/content/1598-1037",,"","","","",""
"Asia-Pacific Journal of Atmospheric Sciences","1976-7633","1976-7951",2010-01-01,46,,,,,"http://www.springerlink.com/content/1976-7633",,"","","","",""
"Astronomy Letters","1063-7737","1562-6873",2000-01-01,26,,,,,"http://www.springerlink.com/content/1063-7737",,"","","","",""
"Astronomy Reports","1063-7729","1562-6881",2000-01-01,44,,,,,"http://www.springerlink.com/content/1063-7729",,"","","","",""
"Astrophysical Bulletin","1990-3413","1990-3421",2007-01-01,62,,,,,"http://www.springerlink.com/content/1990-3413",,"","","","",""
"Atmospheric and Oceanic Optics","1024-8560","2070-0393",2009-01-01,22,,,,,"http://www.springerlink.com/content/1024-8560/",,"","","","",""
"Attention, Perception, & Psychophysics","1943-3921","1943-393X",1997-01-01,59,,,,,"http://www.springerlink.com/content/1943-3921/",,"","","","",""
"Australasian Physical and Engineering Sciences in Medicine","0158-9938","1879-5447",2001-01-01,24,,,,,"http://www.springerlink.com/content/0158-9938",,"","","","",""
"Australasian Plant Pathology","0815-3191","1448-6032",1997-01-01,26,,,,,"http://www.springerlink.com/content/0815-3191/",,"","","","",""
"Automatic Control and Computer Sciences","0146-4116","1558-108X",2007-01-01,41,,,,,"http://www.springerlink.com/content/0146-4116",,"","","","",""
"Automatic Documentation and Mathematical Linguistics","0005-1055","1934-8371",2007-01-01,41,,,,,"http://www.springerlink.com/content/0005-1055",,"","","","",""
"Behavior Research Methods","1554-351X","1554-3528",2005-01-01,37,,,,,"http://www.springerlink.com/content/1554-351x/",,"","","","",""
"Beiträge zur Algebra und Geometrie / Contributions to Algebra and Geometry","0138-4821","2191-0383",2011-01-01,52,,,,,"http://www.springerlink.com/content/0138-4821/",,"","","","",""
"Berliner Journal für Soziologie","0863-1808","1862-2593",2005-01-01,15,,,,,"http://www.springerlink.com/content/0863-1808",,"","","","",""
"Bio Tribune Magazine","1772-9416","1951-655X",2001-01-01,1,,,,,"http://www.springerlink.com/content/1772-9416",,"","","","",""
"Biochemistry (Moscow) Supplement Series A: Membrane and Cell Biology","1990-7478","1990-7494",2007-01-01,1,,,,,"http://www.springerlink.com/content/1990-7478",,"","","","",""
"Biochemistry (Moscow) Supplement Series B: Biomedical Chemistry","1990-7508","1990-7516",2007-01-01,1,,,,,"http://www.springerlink.com/content/1990-7508",,"","","","",""
"BioChip Journal","1976-0280","2092-7843",2010-01-01,4,,,,,"http://www.springerlink.com/content/1976-0280",,"","","","",""
"Biologia","0006-3088","1336-9563",2006-01-01,61,,,,,"http://www.springerlink.com/content/0006-3088",,"","","","",""
"Biological Trace Element Research","0163-4984","1559-0720",1997-01-01,56,,,,,"http://www.springerlink.com/content/0163-4984",,"","","","",""
"Biomedical Engineering Letters","2093-9868","2093-985X",2011-01-01,1,,,,,"http://www.springerlink.com/content/2093-9868/",,"","","","",""
"Biophysics","0006-3509","1555-6654",2006-01-01,51,,,,,"http://www.springerlink.com/content/0006-3509",,"","","","",""
"Biotechnology and Bioprocess Engineering","1226-8372","1976-3816",1997-01-01,2,,,,,"http://www.springerlink.com/content/1226-8372",,"","","","",""
"Brazilian Journal of Physics","0103-9733","1678-4448",2011-01-01,41,,,,,"http://www.springerlink.com/content/0103-9733/",,"","","","",""
"Breast Cancer","1340-6868","1880-4233",1997-01-01,4,,,,,"http://www.springerlink.com/content/1340-6868",,"","","","",""
"Brittonia","0007-196X","1938-436X",1997-01-01,49,,,,,"http://www.springerlink.com/content/0007-196X",,"","","","","The New York Botanical Garden"
"Bulletin de la Société de Pathologie Exotique","0037-9085","",2010-01-01,103,,,,,"http://www.springerlink.com/content/0037-9085",,"","","","",""
"Bulletin of Materials Science","0250-4707","0973-7669",1997-01-01,20,,,,,"http://www.springerlink.com/content/0250-4707",,"","","","",""
"Bulletin of Mathematical Biology","0092-8240","1522-9602",1997-01-01,59,,,,,"http://www.springerlink.com/content/0092-8240",,"","","","",""
"Bulletin of the Crimean Astrophysical Observatory","0190-2717","1934-7863",2007-01-01,103,,,,,"http://www.springerlink.com/content/0190-2717",,"","","","",""
"Bulletin of the Lebedev Physics Institute","1068-3356","1934-838X",2007-01-01,34,,,,,"http://www.springerlink.com/content/1068-3356",,"","","","",""
"Bulletin of the Russian Academy of Sciences: Physics","1062-8738","1934-9432",2007-01-01,71,,,,,"http://www.springerlink.com/content/1062-8738",,"","","","",""
"Bulletins et Mémoires de la Société d'Anthropologie de Paris","0037-8984","1777-5469",2010-01-01,22,,,,,"http://www.springerlink.com/content/0037-8984",,"","","","",""
"Canadian Journal of Anesthesia / Journal Canadien d'Anesthésie","0832-610X","1496-8975",1997-01-01,44,,,,,"http://www.springerlink.com/content/0832-610X",,"","","","",""
"Cancer Microenvironment","1875-2292","1875-2284",2008-01-01,1,,,,,"http://www.springerlink.com/content/1875-2292",,"","","","",""
"Carbonates and Evaporites","0891-2556","1878-5212",1997-01-01,12,,,,,"http://www.springerlink.com/content/0891-2556",,"","","","",""
"Cardiovascular Intervention and Therapeutics","1868-4300","1868-4297",2010-01-01,25,,,,,"http://www.springerlink.com/content/1868-4300",,"","","","",""
"Cardiovascular Toxicology","1530-7905","1559-0259",2001-01-01,1,,,,,"http://www.springerlink.com/content/1530-7905",,"","","","",""
"Cell Biochemistry and Biophysics","1085-9195","1559-0283",1998-01-01,28,,,,,"http://www.springerlink.com/content/1085-9195",,"","","","",""
"Cell Stress & Chaperones","1355-8145","1466-1268",2008-01-01,13,,,,,"http://www.springerlink.com/content/1355-8145",,"","","","","Cell Stress Society International"
"Cellular & Molecular Biology Letters","1425-8153","1689-1392",2006-01-01,11,,,,,"http://www.springerlink.com/content/1425-8153",,"","","","",""
"Cellular Oncology","2211-3428","2211-3436",2011-01-01,34,,,,,"http://www.springerlink.com/content/2211-3428/",,"","","","",""
"Central European Journal of Biology","1895-104X","1644-3632",2006-01-01,1,,,,,"http://www.springerlink.com/content/1895-104X",,"","","","",""
"Central European Journal of Chemistry","1895-1066","1644-3624",2003-01-01,1,,,,,"http://www.springerlink.com/content/1895-1066",,"","","","",""
"Central European Journal of Geosciences","","1896-1517",2009-01-01,1,,,,,"http://www.springerlink.com/content/1896-1517/",,"","","","",""
"Central European Journal of Mathematics","1895-1074","1644-3616",2003-01-01,1,,,,,"http://www.springerlink.com/content/1895-1074",,"","","","",""
"Central European Journal of Medicine","1895-1058","1644-3640",2005-01-01,1,,,,,"http://www.springerlink.com/content/1895-1058",,"","","","",""
"Central European Journal of Physics","1895-1082","1644-3608",2003-01-01,1,,,,,"http://www.springerlink.com/content/1895-1082",,"","","","",""
"Chemical Papers","0366-6352","1336-9075",2006-01-01,60,,,,,"http://www.springerlink.com/content/0366-6352",,"","","","",""
"China Ocean Engineering","0890-5487","",2011-01-01,25,,,,,"http://www.springerlink.com/content/0890-5487/",,"","","","",""
"Chinese Annals of Mathematics - Series B","0252-9599","1860-6261",2000-01-01,21,,,,,"http://www.springerlink.com/content/0252-9599",,"","","","",""
"Chinese Geographical Science","1002-0063","1993-064X",1997-01-01,7,,,,,"http://www.springerlink.com/content/1002-0063",,"","","","",""
"Chinese Journal of Cancer Research","1000-9604","1993-0631",1997-01-01,9,,,,,"http://www.springerlink.com/content/1000-9604",,"","","","",""
"Chinese Journal of Geochemistry","1000-9426","1993-0364",1997-01-01,16,,,,,"http://www.springerlink.com/content/1000-9426",,"","","","",""
"Chinese Journal of Integrative Medicine","1672-0415","1993-0402",1997-01-01,3,,,,,"http://www.springerlink.com/content/1672-0415",,"","","","",""
"Chinese Journal of Oceanology and Limnology","0254-4059","1993-5005",1997-01-01,15,,,,,"http://www.springerlink.com/content/0254-4059",,"","","","",""
"Chinese Journal of Polymer Science","0256-7679","1439-6203",2010-01-01,28,,,,,"http://www.springerlink.com/content/0256-7679",,"","","","",""
"Chromatographia","0009-5893","1612-1112",1997-01-01,44,,,,,"http://www.springerlink.com/content/0009-5893",,"","","","",""
"Clinical and Translational Oncology","1699-048X","1699-3055",2000-01-01,2,,,,,"http://www.springerlink.com/content/1699-048X",,"","","","",""
"Clinical Orthopaedics and Related Research®","0009-921X","1528-1132",2008-01-01,466,,,,,"http://www.springerlink.com/content/0009-921X",,"","","","",""
"Clinical Reviews in Allergy and Immunology","1080-0549","1559-0267",1997-01-01,15,,,,,"http://www.springerlink.com/content/1080-0549",,"","","","",""
"Clinical Reviews in Bone and Mineral Metabolism","1534-8644","1559-0119",2002-01-01,1,,,,,"http://www.springerlink.com/content/1534-8644",,"","","","",""
"Cognitive, Affective, & Behaviorial Neuroscience","1530-7026","1531-135X",2001-01-01,1,,,,,"http://www.springerlink.com/content/1530-7026/",,"","","","",""
"Coke and Chemistry","1068-364X","1934-8398",2007-01-01,50,,,,,"http://www.springerlink.com/content/1068-364X",,"","","","",""
"Collectanea Mathematica","0010-0757","",2008-01-01,59,,,,,"http://www.springerlink.com/content/0010-0757/",,"","","","",""
"Computational Mathematics and Mathematical Physics","0965-5425","1555-6662",2006-01-01,46,,,,,"http://www.springerlink.com/content/0965-5425",,"","","","",""
"Conservation Genetics Resources","1877-7252","1877-7260",2009-01-01,1,,,,,"http://www.springerlink.com/content/1877-7252",,"","","","",""
"Contemporary Jewry","0147-1694","1876-5165",1997-01-01,18,,,,,"http://www.springerlink.com/content/0147-1694",,"","","","",""
"Controlling & Management","1614-1822","1864-5410",2007-01-01,51,,,,,"http://www.springerlink.com/content/1614-1822",,"","","","",""
"Cryptography and Communications","1936-2447","1936-2455",2009-01-01,1,,,,,"http://www.springerlink.com/content/1936-2447",,"","","","",""
"Crystallography Reports","1063-7745","1562-689X",2000-01-01,45,,,,,"http://www.springerlink.com/content/1063-7745",,"","","","",""
"Journal of Urban Health","1099-3460","1468-2869",1998-01-01,75,,,,,"http://www.springerlink.com/content/1468-2869",,"","","","",""
"Current Allergy and Asthma Reports","1529-7322","1534-6315",2001-01-01,1,,,,,"http://www.springerlink.com/content/1529-7322",,"","","","",""
"Current Atherosclerosis Reports","1523-3804","1534-6242",1999-01-01,1,,,,,"http://www.springerlink.com/content/1523-3804",,"","","","",""
"Current Bladder Dysfunction Reports","1931-7212","1931-7220",2006-01-01,1,,,,,"http://www.springerlink.com/content/1931-7212",,"","","","",""
"Current Cardiology Reports","1523-3782","1534-3170",1999-01-01,1,,,,,"http://www.springerlink.com/content/1523-3782",,"","","","",""
"Current Cardiovascular Risk Reports","1932-9520","1932-9563",2007-01-01,1,,,,,"http://www.springerlink.com/content/1932-9520",,"","","","",""
